Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
153	Fabuland	132-1	Cottage	1979	5	20 x 10 x 5
124	Train / 4.5V	132-2	Port Crane and Flat Waggon	1972	5	? x ? x ?
124	Train / 4.5V	133-1	Locomotive (Push)	1975	5	20 x 10 x 5.1
153	Fabuland	134-2	Service Station	1979	?	? x ? x ?
124	Train / 4.5V	134-1	Mobile Crane and Waggon	1975	5	? x ? x ?
124	Train / 4.5V	136-1	Tanker Wagon	1975	5	20.1 x 10 x 5
124	Train / 4.5V	137-2	Passenger Sleeping Car	1975	3.3	? x ? x ?
153	Fabuland / Hospital	137-1	Hospital	1979	20	? x ? x ?
124	Train / 4.5V	138-1	Electronic Train	1969	?	? x ? x ?
124	Train / Supplemental / 4.5V	139-1	Electronic Control Unit (Forward/Backward - Stop)	1969	?	? x ? x ?
153	Fabuland	140-1	Town Hall	1979	?	? x ? x ?
422	Universal Building Set / Basic Model	2133-1	Danone Promotional Set: Impala polybag	1998	?	? x ? x ?
422	Universal Building Set / Basic Model	2167-1	Sabah Promotional Set: Penguin polybag	1997	?	8.5 x 8 x 0
422	Universal Building Set / Classic Basic	2719-1	Heli Monster polybag	1999	?	17.3 x 16.8 x 1.7
422	Universal Building Set / Classic Basic	2728-1	The Chopper polybag	1999	4.43	? x ? x ?
67	Town / Space Port	3059-1	Mars Mission - Master Builders (Masterbuilders)	2000	223	30.4 x 28.8 x 4.5
124	Train / 4.5V	146-1	Level Crossing	1976	6.6	22 x 11.5 x 4.2
67	Town / Classic Town / Race	1461-1	Turbo Force polybag	1992	1.4	13.8 x 14.5 x 1.5
34	Space / Blacktron II	1462-1	Galactic Scout polybag	1992	?	14 x 15 x 2.08
9	Castle / Crusaders	1463-1	Treasure Cart polybag	1992	2	14.5 x 14 x 1.5
61	Pirates / Pirates I	1464-1	Pirate Lookout polybag	1992	1.42	14 x 14.5 x 1.5
67	Town / Classic Town / Race	1467-1	Shell Race Car polybag	1986	?	? x ? x ?
422	Universal Building Set / Airport	1469-1	Helicopter polybag	1986	?	? x ? x ?
124	Train / 4.5V	147-1	Refrigerated Car with Forklift	1976	6.6	? x ? x ?
67	Town / Classic Town / Airport	1475-1	Airport Security Squad	1991	11	19 x 14.3 x 4.5
67	Town / Classic Town / Race	1477-1	{Red Race Car Number 3}	1991	3	? x ? x ?
34	Space / M:Tron	1478-1	Mobile Satellite Up-Link	1991	2.75	? x ? x ?
34	Space / Blacktron II	1479-1	2-Pilot Craft	1991	3	? x ? x ?
124	Train / 4.5V	148-1	Central Station	1975	15	36.5 x 24 x 5
9	Castle / Crusaders	1480-1	King's Catapult	1991	2.74	? x ? x ?
61	Pirates / Pirates I	1481-1	Desert Island	1991	3	? x ? x ?
67	Town / Classic Town / Building	1484-1	Weetabix Town House	1987	18	28.7 x 19 x 4.5
67	Town / Classic Town / Wrecker	1489-1	Mobile Car Crane	1989	?	25 x 16 x 5
124	Train / 4.5V	149-1	Fuel Refinery	1976	20	35 x 22 x 4.7
67	Town / Classic Town / Traffic	1490-1	Town Bank	1988	?	? x ? x ?
9	Castle / Black Knights	1491-1	Dual Defender polybag	1992	3	? x ? x ?
61	Pirates / Pirates I	1492-1	Battle Cove polybag	1992	3.5	17.4 x 16.7 x 2
67	Town / Classic Town / Race	1496-1	Rally Car	1987	3	11.3 x 7.1 x 3.5
67	Town / Classic Town / Race	1497-1	Rally and Pitcrew Team	1987	10	19 x 11.5 x 3.5
34	Space / Classic Space	1498-1	Spy-Bot	1987	3	11.6 x 7.3 x 3.8
34	Space / Classic Space	1499-1	Twin Starfire	1987	6	19.3 x 11.5 x 3.7
124	Train / Supplemental / 4.5V	150-1	Straight Track	1966	8	20 x 5 x 5
124	Train / Supplemental / 4.5V	151-1	Curved Track	1966	8	20 x 5 x 5
67	Town / Classic Town / Race	1517-1	Race Car	1989	1.5	? x ? x ?
67	Town / Classic Town / Race	1518-1	Race Car Repair	1989	5	19.2 x 9.2 x 4.7
124	Train / 4.5V	152-1	Two Train Wagons	1966	?	20 x 5 x 5
67	Town / Classic Town / Cargo	1525-1	Container Lorry	1986	?	? x ? x ?
67	Town / Classic Town / Race	1528-1	Dragster	1986	?	? x ? x ?
124	Train / 4.5V	153-1	Large Train Wagon	1966	3.3	20 x 4.9 x 4.9
124	Train / Supplemental / 4.5V	154-1	Switch Track - 1 Right and 1 Left	1967	?	26 x 14 x 2.3
9	Castle / Black Knights	1547-1	Black Knights Boat	1993	2	? x ? x ?
124	Train / Supplemental / 4.5V	155-1	2 Cross Rails, 8 Straight Tracks, 4 Base Plates	1967	8	26 x 13 x 2.4
34	Space / Classic Space	1557-1	Scooter	1986	4	9.6 x 5.7 x 3.7
34	Space / Classic Space	1558-1	Mobile Command Trailer	1986	4	19.4 x 9.3 x 3.6
124	Train / Supplemental / 4.5V	156-2	Straight Track	1976	3.3	15.2 x 6.5 x 4
67	Town / Classic Town / Airport	1560-1	Glory Glider polybag	1990	3	17.2 x 16.4 x 1.5
67	Town / Classic Town / Airport	1561-1	Stunt Chopper polybag	1990	1.66	17.5 x 16 x 1
67	Town / Classic Town / Harbor	1562-1	Wave Jumper polybag	1990	4	17 x 15.5 x 1.5
67	Town / Classic Town / Race	1563-1	Track Blaster polybag	1990	4	17.1 x 15.8 x 1.5
124	Train / Supplemental / 4.5V	156-1	2 Signals with Automatic Stop / Go Attachment	1968	3.3	19.3 x 18.7 x 4
124	Train / Supplemental / 4.5V	157-1	Curved Track	1976	3.3	15.2 x 6.6 x 4
67	Town / Classic Town / Wrecker	1572-1	Super Tow Truck	1986	?	20 x 9 x 4
124	Train / Supplemental / 4.5V	157-2	Automatic Direction Changer	1969	3.3	20 x 10 x 2.5
124	Train / Supplemental / 4.5V	158-1	Railroad Crossing Gate	1969	?	17 x 12 x 2.5
34	Space / Classic Space	1580-1	Lunar Scout	1986	7	19.5 x 9.3 x 3.8
9	Castle / Lion Knights	1584-1	Knights Challenge	1988	11	? x ? x ?
124	Train / Supplemental / 4.5V	159-1	Crossover, Straight Rails	1976	3.3	15 x 13.3 x 4.3
67	Town / Classic Town / Traffic	1590-2	ANWB Breakdown Assistance	1982	20	31.5 x 29 x 4.5
67	Town / Classic Town / Food & Drink	1591-1	Danone Truck	1980	?	11 x 7 x 4
67	Town / Classic Town / Traffic	1592-1	Town Square - Castle Scene	1980	34	39 x 28.8 x 5.5
34	Space / Classic Space	1593-1	Super Model	1983	35	38 x 23.4 x 4.6
9	Castle / Wolfpack	1596-1	Ghostly Hideout	1993	6.5	? x ? x ?
124	Train / Supplemental / 4.5V	161-1	Battery Wagon with Signal and Direction - Changing	1972	3.3	20 x 6.2 x 11.8
67	Town / Classic Town / Police	1610-1	Police Car	1991	1.4	7 x 7 x 4.5
67	Town / Classic Town / Off-Road	1611-1	Dune Buggy	1991	?	7.3 x 7.3 x 4.8
67	Town / Classic Town / Race	1612-1	Victory Racer (Race Car) polybag	1988	5	17 x 17 x 1
124	Train / 4.5V	162-1	Locomotive without Motor	1977	20	30 x 20 x 4
67	Town / Classic Town / Food & Drink	1620-2	Factory	1978	18	26 x 26 x 4
34	Space / Futuron	1620-1	Astro Dart	1990	2.5	9.5 x 7 x 4.6
34	Space / Futuron	1621-1	Lunar MPV Vehicle	1990	6	19.2 x 9.5 x 4.6
9	Castle / Black Knights	1624-1	King's Archer	1993	1.45	? x ? x ?
124	Train / 4.5V	163-1	Cargo Wagon	1977	10	? x ? x ?
67	Town / Classic Town / Airport	1630-1	Helicopter	1990	1.41	7 x 7 x 4.5
67	Town / Classic Town / Race	1631-1	Black Racer	1990	?	7 x 7 x 5
67	Town / Classic Town / Harbor	1632-1	Motor Boat	1990	1	7.2 x 7.2 x 4.5
67	Town / Classic Town / Construction	1633-1	Loader Tractor	1990	?	? x ? x ?
124	Train / 4.5V	164-1	Passenger Wagon	1978	13.3	29 x 16 x 4
124	Train / 4.5V	165-1	Cargo Station (Goods Station)	1978	?	31.4 x 28.9 x 4.3
67	Town / Classic Town / Cargo	1651-2	Maersk Line Container Truck	1980	?	? x ? x ?
67	Town / Classic Town / Fire	1656-1	Evacuation Team	1991	12	29 x 19 x 4.5
124	Train / 4.5V	166-1	Flat Wagon	1978	3.3	? x ? x ?
422	Universal Building Set / Basic Set	3025-1	25th Anniversary Silver Bucket	1998	?	? x ? x ?
422	Universal Building Set / Basic Model	2132-1	Danone Promotional Set: Cow polybag	1998	?	? x ? x ?
422	Universal Building Set / Classic Basic	2759-1	Rotor Head polybag	1999	?	17.3 x 16.7 x 1.7
422	Universal Building Set / Gears	802-1	Gear Supplementary Set	1970	32	9.7 x 9.7 x 7.6
423	Classic / Supplemental	283-1	Sloping Ridge and Valley Bricks, Red	1957	2	? x ? x ?
67	Town / Classic Town / Race	1665-1	Dual FX Racers	1990	11	19.2 x 14.3 x 4.7
124	Train / 4.5V	167-1	Loading Ramp and Car Transport Wagon	1978	10	? x ? x ?
9	Castle / Forestmen	1680-1	Hay Cart with Smugglers	1990	5	? x ? x ?
67	Town / Classic Town / Airport	1682-1	Space Shuttle	1990	62	38 x 29 x 6
67	Town / Classic Town / Airport	1687-1	Midnight Transport	1993	?	28.5 x 23.6 x 4.6
67	Town / Classic Town / Race	1693-1	Turbo Force	1992	2	7 x 7 x 4.5
34	Space / Blacktron II	1694-1	Galactic Scout	1992	?	7 x 7 x 4.6
9	Castle / Crusaders	1695-1	Treasure Chest	1992	?	? x ? x ?
61	Pirates / Pirates I	1696-1	Pirate Lookout	1992	0.5	7 x 7 x 4.6
124	Train / 4.5V	170-1	Push Along Play Train	1972	6.6	? x ? x ?
124	Train / 4.5V	171-1	Complete Train Set Without Motor	1972	6.6	35 x 20 x 6
67	Town / Classic Town / Off-Road	1710-1	Snowmobile polybag	1994	2.8	13.8 x 15 x 1.6
34	Space / Ice Planet 2002	1711-1	Ice Planet Scooter polybag	1994	2.85	13.8 x 14.5 x 1.3
9	Castle / Dragon Knights	1712-1	Crossbow Cart polybag	1994	2.8	? x ? x ?
61	Pirates / Pirates I	1713-1	Shipwrecked Pirate polybag	1994	2.75	13.8 x 15 x 1
34	Space / Spyrius	1714-1	Surveillance Scooter polybag	1995	?	13.7 x 14.7 x 1.5
67	Town / Classic Town / Recreation	1720-1	Cactus Canyon Value Pack	1994	9	? x ? x ?
67	Town / Classic Town / Recreation	1721-1	Sandypoint Marina Value Pack	1994	17.3	28.5 x 24 x 4.5
290	Value Packs	1722-1	Rescue / Ice Planet Combo Pack	1994	9	14.5 x 14 x 4.5
290	Value Packs	1723-1	Castle / Pirates Combi Pack	1994	8.9	22.8 x 14.5 x 4.7
54	Aquazone / Aquanauts	1728-1	Crystal Crawler {with Aqua Playscape}	1996	?	? x ? x ?
61	Pirates / Pirates I	1729-1	Barnacle Bay Value Pack	1994	13.5	29 x 19 x 5
67	Town / Classic Town / Off-Road	1730-1	Snow Scooter	1994	?	7 x 7 x 4.5
34	Space / Ice Planet 2002	1731-1	Ice Planet Scooter	1994	1	7 x 7 x 4.6
9	Castle / Dragon Knights	1732-1	Crossbow Cart	1994	1	7 x 7 x 4.5
61	Pirates / Pirates I	1733-1	Shipwrecked Pirate	1994	1.4	7 x 7 x 4.8
9	Castle / Dragon Knights	1736-1	Wizard's Cart	1995	1	7 x 7 x 4.8
34	Space / Exploriens	1737-1	Scorpion Detector	1996	27	? x ? x ?
9	Castle / Dragon Knights	1746-1	Wiz the Wizard polybag	1995	2.8	7 x 7 x 4.8
61	Pirates / Pirates I	1747-1	Treasure Surprise	1996	2	7 x 7 x 4.6
54	Aquazone / Aquanauts	1749-1	Paravane	1996	2	7 x 7 x 4.5
9	Castle / Royal Knights	1752-1	Boat with Armor	1996	2	7 x 7 x 4.7
67	Town / Classic Town / Race	1760-1	Go-Cart	1995	1	7.1 x 7.1 x 4.7
67	Town / Paradisa	1761-1	Paradisa Speedboat	1995	1.4	7 x 7 x 4.5
67	Town / Classic Town / Race	1762-1	Go-Cart polybag	1995	2	? x ? x ?
67	Town / Classic Town / Airport	1772-1	Airport Container Truck	1992	5	19.1 x 9.5 x 4.7
67	Town / Classic Town / Airport	1773-1	Airline Maintenance Vehicle with Trailer	1992	4	? x ? x ?
67	Town / Classic Town / Airport	1774-1	Aircraft	1992	100	? x ? x ?
67	Town / Classic Town / Airport	1775-1	Jet	1994	29.8	? x ? x ?
67	Town / Divers	1782-1	Discovery Station	1997	70	38.2 x 28.6 x 7.1
34	Space	1785-1	Introducing Crater Critters	1995	26.42	19.3 x 14.3 x 9.6
67	Town / Classic Town / Police	1786-1	Jailbreak Joe	1995	15.25	19 x 28.6 x 4.5
34	Space / Unitron	1787-1	Crater Cruiser	1995	22	24 x 19 x 6
61	Pirates / Pirates I	1788-1	Pirate Treasure Chest	1995	20	23.4 x 14.3 x 14.3
34	Space / Unitron	1789-1	Star Hawk II	1995	50	? x ? x ?
34	Space / Unitron	1793-1	Space Station Zenon	1995	?	33.5 x 28.5 x 6.3
124	Train / 4.5V	180-1	Train with 5 Wagons and Circle of Track	1972	?	? x ? x ?
61	Pirates / Pirates I	1802-1	Tidy Treasure polybag	1996	2.8	13.8 x 15 x 1.5
9	Castle / Royal Knights	1804-1	Crossbow Boat polybag	1996	2	14 x 15 x 1.48
54	Aquazone / Aquanauts	1806-1	Underwater Scooter polybag	1996	2.9	13.5 x 14.5 x 1.5
390	Holiday & Event / Christmas	1807-1	Santa Claus and Sleigh polybag	1995	?	? x ? x ?
67	Town / Classic Town / Airport	1808-1	Light Aircraft and Ground Support	1996	14	19.2 x 9.4 x 4.7
124	Train / 4.5V	181-1	Complete Train Set with Motor, Signals and Switch	1972	7	50 x 20 x 6
67	Town / Paradisa	1815-1	Paradisa Lifeguard	1996	?	? x ? x ?
67	Town / Classic Town / Recreation	1817-1	Sea Plane with Hut and Boat	1996	20	19 x 9.4 x 5.9
67	Town / Classic Town / Airport	1818-1	Aircraft and Ground Support Equipment and Vehicle	1996	?	? x ? x ?
124	Train / 4.5V	182-1	Train Set with Signal	1975	13.3	50.5 x 25 x 6.5
67	Town / Classic Town / Race	1821-1	Rally Racers	1996	19	? x ? x ?
54	Aquazone / Aquanauts	1822-1	Sea Claw 7 / Neptune III	1995	34.6	? x ? x ?
124	Train / 4.5V	183-1	Complete Train Set with Motor and Signal	1976	13	40 x 26 x 6.3
67	Town / Classic Town / Cargo	1831-1	Maersk Line Container Lorry	1995	23	28.6 x 19 x 4.5
290	Value Packs	1843-1	Space / Castle Value Pack	1996	12	14.3 x 23.7 x 4.4
157	Time Cruisers / Twisters	1853-1	Navigator	1996	22	? x ? x ?
67	Town / Classic Town / Building	1854-1	House with Roof-Windows ( Velux )	1996	22	24 x 19 x 4.5
34	Space / Exploriens	1858-1	Droid Scout	1996	2.5	7 x 7 x 4.5
34	Space / Blacktron I	1875-1	Meteor Monitor	1990	3	9.5 x 7 x 4.6
67	Town / Classic Town / Traffic	1876-1	Soil Scooper	1990	6	14.4 x 9.5 x 4.6
9	Castle / Forestmen	1877-1	Crusader's Cart	1990	5.9	? x ? x ?
34	Space / Blacktron II	1887-1	Scout Patrol Ship	1992	?	? x ? x ?
9	Castle / Black Knights	1888-1	Black Knights Guardshack	1992	?	? x ? x ?
61	Pirates / Pirates I	1889-1	Pirate's Treasure Hold	1992	?	? x ? x ?
67	Town / Classic Town / Race	1890-1	Octan Racer	1992	?	? x ? x ?
290	Value Packs	1891-1	4 Set Value Pack	1992	8	29 x 21.4 x 4.6
67	Town / Classic Town / Police	1895-1	Sky Patrol	1992	11	? x ? x ?
67	Town / Classic Town / Hospital	1896-1	Trauma Team	1992	21	28.5 x 28.5 x 4.5
67	Town / Classic Town / Race	1898-1	Weetabix Dragster polybag	1989	4	17 x 17 x 1.2
67	Town / Classic Town / Race	1899-1	Weetabix Racer polybag	1989	?	17 x 16.5 x 1.5
9	Castle / Dragon Knights	1906-1	Majisto's Tower	1994	28	29 x 19 x 9.5
34	Space / Space Police II	1916-1	Starion Patrol	1993	3	7 x 7 x 4.6
9	Castle / Black Knights	1917-1	King's Catapult	1993	?	7.1 x 7.1 x 4.6
36	Technic / Expert Builder	1924-1	Motorcycle	1983	11	? x ? x ?
67	Town / Classic Town / Food & Drink	1952-1	Dairy Tanker	1989	9	19.2 x 14.5 x 4.8
34	Space / Spyrius	1954-1	Surveillance Scooter	1995	2.9	7 x 7 x 4.6
67	Town / Classic Town / Recreation	1958-1	Windsurfer	1993	2.7	? x ? x ?
67	Town / Classic Town / Airport	1959-1	Ultra-Light	1993	2.75	? x ? x ?
67	Town / Classic Town / Traffic	1966-1	Car Repair Shop	1985	23	31.5 x 26.5 x 4.8
34	Space / Classic Space	1968-1	{Unknown}	1985	15	31.2 x 19 x 4.4
34	Space / Space Police II	1969-1	Mini Robot	1993	2.74	? x ? x ?
61	Pirates / Pirates I	1970-1	Pirate's Gun Cart	1993	2.7	? x ? x ?
9	Castle / Black Knights	1971-1	Black Knight's Battering Ram	1993	3.5	? x ? x ?
36	Technic / Model / Race	1972-1	Go-Kart	1985	11	19.3 x 11.5 x 3.6
67	Town / Classic Town / Airport	1973-1	Emirates Airliner	1989	17.4	? x ? x ?
9	Castle / Forestmen	1974-3	Smuggler's Hayride	1989	6	? x ? x ?
67	Town / Classic Town / Airport	1974-2	Flyercracker USA	1989	5	? x ? x ?
34	Space / Futuron	1974-4	Star Quest	1989	3	? x ? x ?
67	Town / Classic Town / Race	1990-1	F1 Race Car	1993	2.81	4.5 x 7 x 9.5
67	Town / Classic Town / Race	1991-1	Racing Pickup	1993	5.82	14.4 x 9.5 x 4.5
67	Town / Classic Town / Race	1992-1	Dragsters	1993	11.42	19.1 x 9.6 x 4.6
124	Train / 9V	2126-1	Train Cars	1997	52	48 x 19 x 7
36	Technic / Model / Race	2129-1	Blast-Off Dragster	1997	29	19 x 9.5 x 4
67	Town / Classic Town / Traffic	2140-1	ANWB Roadside Assistance Crew	1996	26	29 x 19 x 5
67	Town / Classic Town / Airport	2147-1	Dragon Fly	1997	17	? x ? x ?
67	Town / Classic Town / Traffic	2148-1	LEGO Truck	1997	10	19 x 4.7 x 9.5
67	Town / Classic Town / Cargo	2149-1	Color Line Container Lorry	1997	18.3	24 x 19.2 x 4.7
124	Train / 9V	2150-1	Train Station	1996	?	43 x 28.5 x 9.2
34	Space / RoboForce	2151-1	Robo Raider	1997	20	14.2 x 19.1 x 4.8
34	Space / RoboForce	2152-1	Robo Raptor	1997	26	23.8 x 18.9 x 4.6
34	Space / RoboForce	2153-1	Robo Stalker	1997	68	28.6 x 28.6 x 5.9
34	Space / RoboForce	2154-1	Robo Master	1997	71.86	33.5 x 28.6 x 6
422	Universal Building Set / Basic	2155-1	Aircraft {Kabaya Version}	2000	?	? x ? x ?
422	Universal Building Set / Basic	2156-1	Car {Kabaya Version}	2000	?	? x ? x ?
422	Universal Building Set / Basic	2157-1	Boat {Kabaya Version}	2000	?	? x ? x ?
422	Universal Building Set / Basic	2158-1	Helicopter {Kabaya Version}	2000	?	? x ? x ?
54	Aquazone / Aquaraiders I	2160-1	Crystal Scavenger	1997	20	23.8 x 14.2 x 5.7
54	Aquazone / Aquaraiders I	2161-1	Aqua Dozer	1997	32	? x ? x ?
54	Aquazone / Aquaraiders I	2162-1	Hydro Reef Wrecker	1997	53	33.4 x 28.7 x 7.5
67	Town / Town Jr. / Traffic	2234-1	Police Chase	1998	?	38 x 28.5 x 5.8
390	Holiday & Event / Advent	2250-1	Advent Calendar 2000	2000	17.5	38 x 28.5 x 7.2
67	Town / Classic Town / Recreation	2531-1	Rescue Helicopter and Jeep	1998	?	19 x 9.5 x 4.8
67	Town / Classic Town / Airport	2532-1	Aircraft and Ground Crew	1998	?	? x ? x ?
67	Town / Classic Town / Race	2535-1	Formula 1 Racing Car	1998	3.48	9.5 x 9.5 x 3.8
67	Town / Divers	2536-1	Divers Jet Ski	1998	3.56	9.5 x 9.5 x 3.8
67	Town / Extreme Team	2537-1	Extreme Team Raft	1998	5.83	9.5 x 9.5 x 3.8
9	Castle / Fright Knights	2538-1	Fright Knights Fire Cart	1998	4	9.4 x 9.4 x 3.7
9	Castle / Fright Knights	2539-1	Fright Knights Flying Machine	1998	3.6	9.5 x 9.5 x 3.7
9	Castle / Fright Knights	2540-1	Fright Knights Catapult Cart	1998	4	9.5 x 9.5 x 3.8
53	Adventurers / Desert	2541-1	Adventurer Car	1998	3.56	9.5 x 9.5 x 3.8
53	Adventurers / Desert	2542-1	Adventurer Plane	1998	4	9.5 x 9.5 x 3.7
34	Space / UFO	2543-1	Alien Space Plane	1998	3.54	9.5 x 9.5 x 3.8
36	Technic / Model / Riding Cycle	2544-1	Motorcycle	1998	3.6	9.5 x 9.5 x 3.8
67	Town / Classic Town / Race	2554-1	Formula 1 Pit Stop	1998	12	23 x 14 x 4
48	Belville / Recreation	2555-1	Swing Set	1998	13	24 x 19 x 6
60	Model Team	2556-1	Ferrari Formula 1 Racing Car	1998	56	38 x 29 x 6
67	Town / Classic Town / Recreation	2769-1	Aircraft and Boat	1999	13	19 x 9.4 x 4.7
67	Town / Classic Town / Airport	2774-1	Airshow (Red Tiger)	1999	23.64	19.2 x 14.4 x 4.7
69	Western / Indians	2845-1	Indian Chief	1997	2.9	7 x 7 x 4.5
69	Western / Indians	2846-1	Indian Kayak	1997	1.08	7 x 7 x 4.5
34	Space / UFO	2847-1	Flyer	1997	1.06	7 x 7 x 4.7
9	Castle / Fright Knights	2848-1	Fright Knights Flying Machine	1997	2	7 x 7 x 4.5
67	Town / Classic Town / Airport	2849-1	Gyrocopter	1997	2	7 x 7 x 4.5
36	Technic / Competition	2854-1	Bungee Chopper	1998	30	19.2 x 14.2 x 5
48	Belville / Recreation	2858-1	Girl with Two Cats	1999	?	9.5 x 9.5 x 4.7
67	Town / Paradisa	2870-1	Paradisa Barbeque	1997	2	7 x 7 x 4.6
67	Town / Divers	2871-1	Diver and Shark	1997	2	7 x 7 x 4.7
273	BIONICLE / Bohrok Va	8554-1	Tahnok Va	2002	5	9.5 x 14 x 4
422	Universal Building Set / Basic Model	2707-1	Glider polybag	2000	?	? x ? x ?
422	Universal Building Set / Basic Model	3078-1	Kellogg's Promotional Set: Car	1998	3	10.3 x 7.1 x 3.9
9	Castle / Fright Knights	2872-1	Witch and Fireplace	1997	2	7 x 7 x 4.6
53	Adventurers / Desert	2879-1	Desert Expedition	1998	24	24 x 24 x 6
67	Town / Classic Town / Traffic	2880-1	Open-Top Jeep	1997	2	7 x 7 x 4.7
67	Town / Classic Town / Traffic	2881-1	Parking Gate Attendant	1997	2	7 x 7 x 4.7
67	Town / Classic Town / Harbor	2882-1	Speedboat	1997	2	7 x 7 x 4.6
67	Town / Classic Town / Harbor	2883-1	Boat	1997	2	7 x 7 x 4.6
67	Town / Classic Town / Airport	2884-1	Microlight	1997	2	7 x 7 x 4.5
67	Town / Classic Town / Food & Drink	2885-1	Ice Cream Seller	1997	1	7.1 x 7.1 x 4.7
67	Town / Classic Town / Race	2886-1	Formula 1 Racing Car	1997	2	7 x 7 x 4.6
67	Town / Classic Town / Gas Station	2887-1	Petrol Station Attendant and Pump	1997	1	7 x 7 x 4.5
9	Castle / Crusaders	2889-1	Treasure Cart	1997	?	10 x 13.5 x 3.5
9	Castle / Black Knights	2890-1	Stone Bomber	1997	?	10 x 13.5 x 3.5
9	Castle / Dragon Knights	2891-1	Wizard Trader	1997	?	10 x 13.5 x 3.5
9	Castle / Royal Knights	2892-1	Thunder Arrow Boat	1997	?	10 x 13.5 x 3.5
67	Town / Res-Q	2962-1	Res-Q Lifeguard (Life Guard Res-Q)	1998	8	14 x 9.4 x 4.5
67	Town / Extreme Team	2963-1	Extreme Racer	1998	9.45	19 x 9.4 x 4.7
34	Space / Insectoids	2964-1	Space Spider	1998	?	14.2 x 9.3 x 7
34	Space / Insectoids	2965-1	Hornet Scout	1998	8.5	19 x 9.5 x 4.6
53	Adventurers / Desert	2995-1	Adventurers Car & Skeleton	1998	5.6	14.3 x 9.5 x 4.6
53	Adventurers / Desert	2996-1	Adventurers Tomb (The Lost Tomb)	1998	8	19 x 9.5 x 4.8
36	Technic / Model / Riding Cycle	3000-1	Trike Buggy	1999	?	? x ? x ?
36	Technic / Model / Off-Road	3001-1	Propeller Buggy	1999	?	? x ? x ?
36	Technic / Model / Riding Cycle	3003-1	Motorbike	1999	?	? x ? x ?
36	Technic / Model / Race	3005-1	Piston Car	1999	?	? x ? x ?
34	Space / UFO	3012-1	Space Hover	1998	?	10 x 13.5 x 3.5
34	Space / Spyrius	3013-1	Space Jet	1998	?	10 x 13.5 x 3.5
34	Space / Ice Planet 2002	3014-1	Ice Planet Scooter	1998	?	10 x 13.5 x 3.5
34	Space / Space Police II	3015-1	Space Police Car	1998	?	10 x 13.5 x 3.5
284	Ninja	3016-1	Boss with Cannon	1998	2	10 x 13.5 x 3.5
284	Ninja	3017-1	Water Spider polybag	1998	2.8	13.8 x 14.7 x 1.5
284	Ninja	3018-1	Go! LEGO Shogun	1998	2	10 x 13.5 x 3.5
284	Ninja	3019-1	Big Bat polybag	1998	2	13.8 x 14.5 x 1.34
53	Adventurers / Desert	3020-1	Raft of Johnse	1998	3	10 x 13.5 x 3.5
53	Adventurers / Desert	3021-1	King Pharaoh the Third	1998	3	10 x 13.5 x 3.5
53	Adventurers / Desert	3022-1	Plane of Hurrykain	1998	3	10 x 13.5 x 3.5
53	Adventurers / Desert	3023-1	Slyboot Car	1998	3	10 x 13.5 x 3.5
36	Technic / Competition	3038-1	Spider Slayer	1998	120	48.1 x 28.5 x 5.9
53	Adventurers / Desert	3039-1	Adventurers Plane	1999	2.76	7.2 x 7 x 4.6
284	Ninja	3050-1	Shanghai Surprise	1999	27	19 x 14.2 x 4.7
284	Ninja	3051-1	Blaze Attack	1999	20	23.7 x 14.3 x 5.7
284	Ninja	3052-1	Ninja's Fire Fortress	1999	79	23.8 x 28.7 x 6
284	Ninja	3053-1	Emperor's Stronghold	1999	80.4	33.5 x 28.9 x 7.5
36	Technic / Model / Riding Cycle	3054-1	Motorcycle	1998	3	7 x 7 x 4.5
53	Adventurers / Desert	3055-1	Adventurers Car	1998	?	7 x 7 x 4.5
67	Town / Classic Town / Race	3056-1	Go-Kart	1998	2	7 x 7 x 4.5
67	Town / Space Port	3066-1	Cosmos Glider	1999	?	? x ? x ?
67	Town / Space Port	3067-1	Test Shuttle	1999	?	? x ? x ?
67	Town / Space Port	3068-1	Radar Buggy	1999	?	? x ? x ?
67	Town / Space Port	3069-1	Cosmic Wing	1999	?	? x ? x ?
34	Space / Insectoids	3070-1	Mosquito	1999	2	10 x 13.5 x 3.5
34	Space / Insectoids	3071-1	Light Flyer	1999	2	10 x 13.5 x 3.5
34	Space / Insectoids	3072-1	Mega Tack	1999	2	10 x 13.5 x 3.5
34	Space / Insectoids	3073-1	Booster	1999	2	10 x 13.5 x 3.5
284	Ninja	3074-1	Red Ninja's Dragon Glider	1999	2	9.9 x 13.4 x 3.5
284	Ninja	3075-1	Ninja Master's Boat	1999	2	? x ? x ?
284	Ninja	3076-1	White Ninja's Attack Cart	1999	2	? x ? x ?
284	Ninja	3077-1	Ninja Shogun's Small Fort	1999	2	? x ? x ?
102	Scala	3112-1	Baby's Nursery	1998	18	238 x 190 x 70
102	Scala	3114-1	My Place	1998	32	33.3 x 23.7 x 5.9
102	Scala	3115-1	Kitchen	1998	32	33.4 x 23.8 x 7
102	Scala	3116-1	Cool Ice Cream Cafe	1998	50	33.5 x 28.7 x 7.5
102	Scala	3117-1	Flashy Pool	1998	51	53 x 43 x 11.5
102	Scala	3118-1	Funky Fashion Boutique	1998	62	59 x 43.1 x 11
102	Scala	3119-1	Sunshine Home	1998	98	59.3 x 48.5 x 16.9
